2762015329388351	13	14335	10757	10788	1
2762015329388351	14	14219	8548	8579	0
2762015329388351	11	12519	4413	4444	1
2762015329388351	18	14391	9835	9866	0
3254093529907775	25	14121	2920	2951	0
3254093529907775	21	13270	8968	8999	1
3254093529907775	8	15886	2649	2680	0
3254093529907775	23	14642	11986	12017	1
3254093529907775	19	14777	1558	1589	0
3254093529907775	7	15462	1137	1168	0
3675362184087231	21	13270	3755	3786	0
3675362184087231	7	15462	6351	6382	1
3675362184087231	25	14121	8112	8143	1
3675362184087231	23	14642	6776	6807	0
3675362184087231	19	14777	6776	6807	1
3675362184087231	8	15886	7858	7889	1
3856549442464271	3	14630	9147	9178	0
3856549442464271	22	13344	237	268	1
3856549442464271	11	12519	11913	11944	0
3856549442464271	14	14219	1046	1077	1
3856549442464271	18	14391	2333	2364	1
3959141531969003	23	14642	4515	4546	0
3959141531969003	6	13837	1162	1193	1
3959141531969003	7	15462	8606	8637	1
3959141531969003	25	14121	10367	10398	1
3959141531969003	8	15886	10119	10150	1
3959141531969003	19	14777	9038	9069	1
3959141531969003	21	13270	1492	1523	0
4112144830191577	13	14335	11105	11136	0
4112144830191577	22	13344	7393	7424	1
4112144830191577	11	12519	4761	4792	0
4112144830191577	18	14391	9487	9518	1
4112144830191577	14	14219	8200	8231	1
4112144830191577	3	14630	1996	2027	0
4606915509433832	10	13959	1540	1571	0
4606915509433832	18	14391	6931	6962	0
4606915509433832	11	12519	7317	7348	1
4606915509433832	13	14335	13666	13697	1
4606915509433832	14	14219	5645	5676	0
4606915509433832	3	14630	4552	4583	1
4606915509433832	22	13344	4836	4867	0
4616378932038255	21	13270	2798	2829	1
4616378932038255	23	14642	5821	5852	1
4616378932038255	7	15462	7303	7334	0
4616378932038255	19	14777	7726	7757	0
4616378932038255	25	14121	9066	9097	0
4616378932038255	8	15886	8813	8844	0
5171925292444079	13	14335	7122	7153	0
5171925292444079	10	13959	8082	8113	1
5171925292444079	18	14391	13471	13502	1
5171925292444079	22	13344	11375	11406	1
5171925292444079	14	14219	12180	12211	1
5171925292444079	11	12519	778	809	0
5258932684051346	10	13959	185	216	0
5258932684051346	14	14219	4291	4322	0
5258932684051346	11	12519	8670	8701	1
5258932684051346	3	14630	5904	5935	1
5258932684051346	18	14391	5576	5607	0
5258932684051346	22	13344	3482	3513	0
5513192068611460	6	13837	1199	1230	0
5513192068611460	19	14777	9073	9104	0
5513192068611460	7	15462	8641	8672	0
5513192068611460	8	15886	10154	10185	0
5513192068611460	25	14121	10402	10433	0
5574001450642927	7	15462	4595	4626	1
5574001450642927	19	14777	5012	5043	1
5574001450642927	21	13270	5513	5544	0
5574001450642927	23	14642	8532	8563	0
5574001450642927	8	15886	6104	6135	1
5574001450642927	25	14121	6361	6392	1
5725836086959161	7	15462	10103	10134	0
5725836086959161	6	13837	2704	2735	0
5725836086959161	19	14777	10535	10566	0
5725836086959161	25	14121	11871	11902	0
5725836086959161	8	15886	11620	11651	0
5898443560470863	23	14642	6285	6316	1
5898443560470863	25	14121	8604	8635	0
5898443560470863	8	15886	8349	8380	0
5898443560470863	21	13270	3263	3294	1
5898443560470863	19	14777	7265	7296	0
6292654390258159	18	14391	13469	13500	0
6292654390258159	13	14335	7124	7155	1
6292654390258159	11	12519	780	811	1
6292654390258159	10	13959	8080	8111	0
6292654390258159	22	13344	11373	11404	0
6441398896490751	23	14642	6777	6808	1
6441398896490751	25	14121	8111	8142	0
6441398896490751	7	15462	6350	6381	0
6441398896490751	8	15886	7857	7888	0
6441398896490751	21	13270	3756	3787	1
6441398896490751	19	14777	6775	6806	0
6840845455819238	19	14777	2060	2091	1
6840845455819238	23	14642	11480	11511	0
6840845455819238	21	13270	8462	8493	0
6840845455819238	8	15886	3155	3186	1
6840845455819238	25	14121	3422	3453	1
7114911254067460	13	14335	10323	10354	1
7114911254067460	22	13344	8174	8205	0
7114911254067460	10	13959	4878	4909	0
7114911254067460	14	14219	8982	9013	0
7114911254067460	18	14391	10269	10300	0
7114911254067460	3	14630	1215	1246	1
7114911254067460	11	12519	3979	4010	1
7133246154680043	11	12519	5861	5892	0
7133246154680043	14	14219	7101	7132	1
7133246154680043	10	13959	2995	3026	1
7133246154680043	3	14630	3096	3127	0
7133246154680043	13	14335	12206	12237	0
7133246154680043	22	13344	6292	6323	1
7133246154680043	18	14391	8386	8417	1
7230915368046607	25	14121	11236	11267	0
7230915368046607	23	14642	3648	3679	1
7230915368046607	8	15886	10986	11017	0
7230915368046607	7	15462	9471	9502	0
7230915368046607	21	13270	625	656	1
7551227742318271	14	14219	3248	3279	1
7551227742318271	11	12519	9714	9745	0
7551227742318271	3	14630	6947	6978	0
7551227742318271	18	14391	4534	4565	1
7551227742318271	22	13344	2439	2470	1
7878205235927231	25	14121	1689	1720	0
7878205235927231	8	15886	1412	1443	0
7878205235927231	19	14777	327	358	0
7878205235927231	23	14642	13224	13255	1
7878205235927231	21	13270	10206	10237	1
8328216668812883	23	14642	9612	9643	0
8328216668812883	7	15462	3514	3545	1
8328216668812883	8	15886	5024	5055	1
8328216668812883	21	13270	6593	6624	0
8328216668812883	25	14121	5284	5315	1
8354887547606611	22	13344	4434	4465	0
8354887547606611	14	14219	5243	5274	0
8354887547606611	13	14335	14067	14098	1
8354887547606611	3	14630	4951	4982	1
8354887547606611	11	12519	7718	7749	1
8354887547606611	18	14391	6529	6560	0
8354887547606611	10	13959	1138	1169	0
8355537326624091	3	14630	5070	5101	1
8355537326624091	22	13344	4315	4346	0
8355537326624091	18	14391	6410	6441	0
8355537326624091	14	14219	5124	5155	0
8355537326624091	11	12519	7837	7868	1
8355537326624091	10	13959	1019	1050	0
8361638029164991	21	13270	10205	10236	0
8361638029164991	23	14642	13223	13254	0
8361638029164991	19	14777	328	359	1
8361638029164991	25	14121	1690	1721	1
8361638029164991	8	15886	1413	1444	1
8451879826102697	10	13959	8643	8674	0
8451879826102697	13	14335	6562	6593	1
8451879826102697	18	14391	14031	14062	0
8451879826102697	11	12519	218	249	1
8451879826102697	14	14219	12739	12770	0
8451879826102697	22	13344	11935	11966	0
9574085564996193	7	15462	7927	7958	0
9574085564996193	19	14777	8357	8388	0
9574085564996193	6	13837	473	504	0
9574085564996193	8	15886	9440	9471	0
9574085564996193	25	14121	9692	9723	0
9996733497907343	7	15462	879	910	0
9996733497907343	19	14777	1301	1332	0
9996733497907343	8	15886	2392	2423	0
9996733497907343	25	14121	2663	2694	0
9996733497907343	21	13270	9225	9256	1
9996733497907343	23	14642	12243	12274	1
10064956728856191	13	14335	9297	9328	0
10064956728856191	11	12519	2953	2984	0
10064956728856191	18	14391	11295	11326	1
10064956728856191	3	14630	189	220	0
10064956728856191	14	14219	10007	10038	1
10064956728856191	10	13959	5905	5936	1
10064956728856191	22	13344	9200	9231	1
10196177080982415	21	13270	10047	10078	0
10196177080982415	23	14642	13065	13096	0
10196177080982415	25	14121	1848	1879	1
10196177080982415	7	15462	59	90	1
10196177080982415	8	15886	1571	1602	1
10196177080982415	19	14777	485	516	1
10246045589672815	6	13837	3849	3880	0
10246045589672815	1	16030	14620	14651	1
10246045589672815	25	14121	12988	13019	0
10246045589672815	8	15886	12741	12772	0
10246045589672815	7	15462	11225	11256	0
10246045589672815	23	14642	1893	1924	1
10361615697822591	18	14391	11294	11325	0
10361615697822591	14	14219	10006	10037	0
10361615697822591	22	13344	9199	9230	0
10361615697822591	3	14630	190	221	1
10361615697822591	13	14335	9298	9329	1
10361615697822591	11	12519	2954	2985	1
10361615697822591	10	13959	5904	5935	0
10867504546519193	18	14391	13246	13277	1
10867504546519193	22	13344	11150	11181	1
10867504546519193	11	12519	1003	1034	0
10867504546519193	10	13959	7857	7888	1
10867504546519193	14	14219	11956	11987	1
10867504546519193	13	14335	7346	7377	0
10960732819716623	23	14642	5232	5263	0
10960732819716623	8	15886	9402	9433	1
10960732819716623	6	13837	434	465	1
10960732819716623	19	14777	8319	8350	1
10960732819716623	25	14121	9654	9685	1
10960732819716623	7	15462	7890	7921	1
10960732819716623	21	13270	2208	2239	0
11223520865590979	14	14219	1549	1580	1
11223520865590979	11	12519	11410	11441	0
11223520865590979	18	14391	2836	2867	1
11223520865590979	22	13344	740	771	1
11223520865590979	3	14630	8646	8677	0
12295790015686064	23	14642	10954	10985	0
12295790015686064	25	14121	3945	3976	1
12295790015686064	8	15886	3682	3713	1
12295790015686064	7	15462	2171	2202	1
12295790015686064	21	13270	7936	7967	0
12295790015686064	19	14777	2586	2617	1
12502778741961839	21	13270	9990	10021	1
12502778741961839	23	14642	13009	13040	1
12502778741961839	25	14121	1904	1935	0
12502778741961839	8	15886	1626	1657	0
12502778741961839	19	14777	540	571	0
12502778741961839	7	15462	114	145	0
13611380441154969	19	14777	10446	10477	0
13611380441154969	7	15462	10014	10045	0
13611380441154969	8	15886	11531	11562	0
13611380441154969	1	16030	15830	15861	1
13611380441154969	23	14642	3104	3135	1
13611380441154969	21	13270	80	111	1
13731732266092095	11	12519	12424	12455	0
13731732266092095	24	15338	15282	15313	1
13731732266092095	14	14219	537	568	1
13731732266092095	3	14630	9657	9688	0
13731732266092095	18	14391	1822	1853	1
13904674924699663	14	14219	6908	6939	1
13904674924699663	11	12519	6054	6085	0
13904674924699663	18	14391	8193	8224	1
13904674924699663	3	14630	3289	3320	0
13904674924699663	10	13959	2802	2833	1
13904674924699663	22	13344	6099	6130	1
14520105833785652	8	15886	14972	15003	1
14520105833785652	6	13837	6133	6164	1
14520105833785652	19	14777	13886	13917	1
14520105833785652	7	15462	13458	13489	1
14520105833785652	1	16030	12389	12420	0
16028635830112022	14	14219	3533	3564	1
16028635830112022	22	13344	2724	2755	1
16028635830112022	11	12519	9429	9460	0
16028635830112022	18	14391	4818	4849	1
16028635830112022	3	14630	6662	6693	0
16183974555398767	3	14630	9082	9113	1
16183974555398767	11	12519	11847	11878	1
16183974555398767	18	14391	2399	2430	0
16183974555398767	14	14219	1112	1143	0
16183974555398767	22	13344	303	334	0
16918109611977631	13	14335	14131	14162	1
16918109611977631	11	12519	7782	7813	1
16918109611977631	22	13344	4370	4401	0
16918109611977631	14	14219	5179	5210	0
16918109611977631	10	13959	1074	1105	0
16918109611977631	18	14391	6465	6496	0
16918109611977631	3	14630	5015	5046	1
17146309283323494	22	13344	2547	2578	1
17146309283323494	11	12519	9606	9637	0
17146309283323494	3	14630	6839	6870	0
17146309283323494	18	14391	4641	4672	1
17146309283323494	14	14219	3356	3387	1
17187124464470627	7	15462	8311	8342	0
17187124464470627	21	13270	1786	1817	1
17187124464470627	25	14121	10075	10106	0
17187124464470627	6	13837	860	891	0
17187124464470627	23	14642	4811	4842	1
17187124464470627	8	15886	9823	9854	0
17842832843706969	8	15886	4317	4348	0
17842832843706969	23	14642	10319	10350	1
17842832843706969	21	13270	7301	7332	1
17842832843706969	19	14777	3220	3251	0
17842832843706969	7	15462	2806	2837	0
17842832843706969	25	14121	4577	4608	0
18411517517628347	14	14219	1872	1903	0
18411517517628347	18	14391	3159	3190	0
18411517517628347	11	12519	11088	11119	1
18411517517628347	3	14630	8323	8354	1
18411517517628347	22	13344	1063	1094	0
20687701169776319	11	12519	779	810	0
20687701169776319	13	14335	7123	7154	0
20687701169776319	18	14391	13470	13501	1
20687701169776319	14	14219	12179	12210	1
20687701169776319	10	13959	8081	8112	1
20687701169776319	22	13344	11374	11405	1
20983103556927679	22	13344	26	57	0
20983103556927679	18	14391	2122	2153	0
20983103556927679	11	12519	12124	12155	1
20983103556927679	14	14219	836	867	0
20983103556927679	3	14630	9357	9388	1
20984862201151633	7	15462	11202	11233	0
20984862201151633	19	14777	11632	11663	0
20984862201151633	8	15886	12718	12749	0
20984862201151633	6	13837	3826	3857	0
20984862201151633	25	14121	12965	12996	0
21378291627302469	19	14777	12838	12869	1
21378291627302469	23	14642	709	740	0
21378291627302469	6	13837	5064	5095	1
21378291627302469	1	16030	13434	13465	0
21378291627302469	8	15886	13925	13956	1
22043332234867169	6	13837	2210	2241	0
22043332234867169	19	14777	10055	10086	0
22043332234867169	25	14121	11389	11420	0
22043332234867169	8	15886	11138	11169	0
22043332234867169	7	15462	9623	9654	0
22052768274445841	8	15886	10155	10186	0
22052768274445841	7	15462	8642	8673	0
22052768274445841	25	14121	10403	10434	0
22052768274445841	6	13837	1200	1231	0
22052768274445841	19	14777	9074	9105	0
22313802393650927	11	12519	3528	3559	1
22313802393650927	14	14219	9433	9464	0
22313802393650927	3	14630	764	795	1
22313802393650927	18	14391	10720	10751	0
22313802393650927	10	13959	5330	5361	0
22313802393650927	22	13344	8625	8656	0
22313802393650927	13	14335	9872	9903	1
22619575822111055	13	14335	7359	7390	0
22619575822111055	10	13959	7844	7875	1
22619575822111055	22	13344	11137	11168	1
22619575822111055	18	14391	13233	13264	1
22619575822111055	11	12519	1016	1047	0
22619575822111055	14	14219	11943	11974	1
22903344347836646	6	13837	2705	2736	0
22903344347836646	1	16030	15740	15771	1
22903344347836646	7	15462	10104	10135	0
22903344347836646	19	14777	10536	10567	0
22903344347836646	23	14642	3014	3045	1
22903344347836646	8	15886	11621	11652	0
22903344347836646	25	14121	11872	11903	0
23026351831725175	25	14121	13095	13126	0
23026351831725175	8	15886	12848	12879	0
23026351831725175	1	16030	14513	14544	1
23026351831725175	23	14642	1786	1817	1
23026351831725175	7	15462	11332	11363	0
23026351831725175	19	14777	11765	11796	0
23212332750208567	25	14121	11286	11317	0
23212332750208567	7	15462	9521	9552	0
23212332750208567	6	13837	2106	2137	0
23212332750208567	19	14777	9954	9985	0
23212332750208567	8	15886	11036	11067	0
23548178427560066	11	12519	5694	5725	0
23548178427560066	13	14335	12036	12067	0
23548178427560066	10	13959	3164	3195	1
23548178427560066	14	14219	7269	7300	1
23548178427560066	22	13344	6460	6491	1
23548178427560066	3	14630	2928	2959	0
23548178427560066	18	14391	8554	8585	1
25735053478611259	7	15462	9689	9720	1
25735053478611259	25	14121	11455	11486	1
25735053478611259	6	13837	2276	2307	1
25735053478611259	8	15886	11204	11235	1
25735053478611259	23	14642	3430	3461	0
25735053478611259	19	14777	10121	10152	1
25735053478611259	21	13270	407	438	0
25756671260835225	6	13837	2781	2812	0
25756671260835225	8	15886	11696	11727	0
25756671260835225	19	14777	10612	10643	0
25756671260835225	7	15462	10179	10210	0
25756671260835225	25	14121	11946	11977	0
26740068626016666	8	15886	2044	2075	0
26740068626016666	19	14777	955	986	0
26740068626016666	21	13270	9573	9604	1
26740068626016666	7	15462	532	563	0
26740068626016666	25	14121	2317	2348	0
26740068626016666	23	14642	12591	12622	1
28034331340861055	23	14642	1892	1923	0
28034331340861055	7	15462	11226	11257	1
28034331340861055	6	13837	3850	3881	1
28034331340861055	1	16030	14619	14650	0
28034331340861055	8	15886	12742	12773	1
28034331340861055	25	14121	12989	13020	1
28096139783646095	6	13837	1153	1184	0
28096139783646095	19	14777	9029	9060	0
28096139783646095	8	15886	10110	10141	0
28096139783646095	23	14642	4524	4555	1
28096139783646095	7	15462	8597	8628	0
28096139783646095	21	13270	1501	1532	1
28455058508473225	19	14777	7054	7085	1
28455058508473225	23	14642	6498	6529	0
28455058508473225	25	14121	8391	8422	1
28455058508473225	8	15886	8136	8167	1
28455058508473225	7	15462	6630	6661	1
28499315246774762	18	14391	9505	9536	0
28499315246774762	14	14219	8218	8249	0
28499315246774762	11	12519	4743	4774	1
28499315246774762	22	13344	7411	7442	0
28499315246774762	13	14335	11087	11118	1
28499315246774762	3	14630	1978	2009	1
28604838482283916	10	13959	7875	7906	0
28604838482283916	11	12519	985	1016	1
28604838482283916	14	14219	11974	12005	0
28604838482283916	13	14335	7328	7359	1
28604838482283916	18	14391	13264	13295	0
28604838482283916	22	13344	11168	11199	0
29018749909608767	22	13344	304	335	1
29018749909608767	14	14219	1113	1144	1
29018749909608767	11	12519	11846	11877	0
29018749909608767	3	14630	9081	9112	0
29018749909608767	18	14391	2400	2431	1
29918139114626962	19	14777	8756	8787	0
29918139114626962	25	14121	10091	10122	0
29918139114626962	7	15462	8327	8358	0
29918139114626962	6	13837	876	907	0
29918139114626962	8	15886	9839	9870	0
30310178162550418	21	13270	3595	3626	1
30310178162550418	7	15462	6512	6543	0
30310178162550418	25	14121	8273	8304	0
30310178162550418	8	15886	8018	8049	0
30310178162550418	23	14642	6616	6647	1
31397599578516153	23	14642	2052	2083	1
31397599578516153	1	16030	14779	14810	1
31397599578516153	25	14121	12829	12860	0
31397599578516153	7	15462	11066	11097	0
31397599578516153	19	14777	11497	11528	0
33314036655772208	14	14219	2074	2105	0
33314036655772208	11	12519	10886	10917	1
33314036655772208	22	13344	1265	1296	0
33314036655772208	18	14391	3361	3392	0
33314036655772208	3	14630	8120	8151	1
34084175431116163	21	13270	513	544	1
34084175431116163	8	15886	11098	11129	0
34084175431116163	25	14121	11349	11380	0
34084175431116163	23	14642	3536	3567	1
34084175431116163	7	15462	9583	9614	0
34084175431116163	19	14777	10015	10046	0
34157832035492075	11	12519	12003	12034	0
34157832035492075	22	13344	147	178	1
34157832035492075	3	14630	9237	9268	0
34157832035492075	14	14219	956	987	1
34157832035492075	18	14391	2243	2274	1
34217272839138363	8	15886	12929	12960	1
34217272839138363	25	14121	13176	13207	1
34217272839138363	7	15462	11414	11445	1
34217272839138363	19	14777	11846	11877	1
34217272839138363	1	16030	14432	14463	0
34217272839138363	23	14642	1705	1736	0
34217272839138363	6	13837	4042	4073	1
34731522649466555	7	15462	3216	3247	1
34731522649466555	23	14642	9911	9942	0
34731522649466555	21	13270	6893	6924	0
34731522649466555	19	14777	3628	3659	1
34731522649466555	25	14121	4986	5017	1
34731522649466555	8	15886	4725	4756	1
36846517889349020	18	14391	12440	12471	1
36846517889349020	11	12519	1810	1841	0
36846517889349020	13	14335	8152	8183	0
36846517889349020	22	13344	10344	10375	1
36846517889349020	14	14219	11149	11180	1
38296342259984772	19	14777	8358	8389	0
38296342259984772	25	14121	9693	9724	0
38296342259984772	6	13837	474	505	0
38296342259984772	7	15462	7928	7959	0
38296342259984772	8	15886	9441	9472	0
40784708323929663	8	15886	1570	1601	1
40784708323929663	21	13270	10048	10079	0
40784708323929663	23	14642	13066	13097	0
40784708323929663	19	14777	484	515	1
40784708323929663	25	14121	1847	1878	1
40923864363969359	19	14777	13475	13506	1
40923864363969359	23	14642	71	102	0
40923864363969359	8	15886	14563	14594	1
40923864363969359	7	15462	13048	13079	1
40923864363969359	1	16030	12798	12829	0
40923864363969359	6	13837	5716	5747	1
41313841898562121	9	16263	15819	15850	0
41313841898562121	9	16263	15929	15960	0
41313841898562121	17	18115	16606	16637	0
41313841898562121	17	18115	16716	16747	0
41313841898562121	4	14935	4454	4485	0
41688744836013717	25	14121	12514	12545	1
41688744836013717	8	15886	12266	12297	1
41688744836013717	6	13837	3362	3393	1
41688744836013717	19	14777	11182	11213	1
41688744836013717	1	16030	15095	15126	0
41688744836013717	23	14642	2369	2400	0
41715975969907510	21	13270	2713	2744	1
41715975969907510	8	15886	8898	8929	0
41715975969907510	25	14121	9151	9182	0
41715975969907510	7	15462	7388	7419	0
41715975969907510	19	14777	7811	7842	0
41715975969907510	23	14642	5736	5767	1
43269004990607863	25	14121	13136	13167	0
43269004990607863	6	13837	4002	4033	0
43269004990607863	7	15462	11374	11405	0
43269004990607863	8	15886	12889	12920	0
43269004990607863	19	14777	11806	11837	0
43662662674327707	25	14121	8729	8760	1
43662662674327707	8	15886	8476	8507	1
43662662674327707	19	14777	7388	7419	1
43662662674327707	23	14642	6158	6189	0
43662662674327707	21	13270	3136	3167	0
43856244789419567	10	13959	1945	1976	0
43856244789419567	3	14630	4148	4179	1
43856244789419567	13	14335	13263	13294	1
43856244789419567	18	14391	7336	7367	0
43856244789419567	22	13344	5241	5272	0
43856244789419567	14	14219	6050	6081	0
43856244789419567	11	12519	6912	6943	1
43873157056305575	8	15886	14721	14752	0
43873157056305575	6	13837	5876	5907	0
43873157056305575	1	16030	12639	12670	1
43873157056305575	7	15462	13207	13238	0
43873157056305575	19	14777	13634	13665	0
43981208475429261	7	15462	8165	8196	0
43981208475429261	6	13837	712	743	0
43981208475429261	8	15886	9677	9708	0
43981208475429261	25	14121	9929	9960	0
43981208475429261	19	14777	8593	8624	0
45105243570936591	18	14391	6281	6312	0
45105243570936591	10	13959	890	921	0
45105243570936591	11	12519	7966	7997	1
45105243570936591	14	14219	4995	5026	0
45105243570936591	22	13344	4187	4218	0
46155524171672127	3	14630	7295	7326	1
46155524171672127	18	14391	4186	4217	0
46155524171672127	22	13344	2091	2122	0
46155524171672127	14	14219	2900	2931	0
46155524171672127	11	12519	10061	10092	1
48717128614648195	7	15462	8173	8204	0
48717128614648195	19	14777	8601	8632	0
48717128614648195	21	13270	1924	1955	1
48717128614648195	25	14121	9937	9968	0
48717128614648195	6	13837	720	751	0
48717128614648195	23	14642	4949	4980	1
48717128614648195	8	15886	9685	9716	0
48738354659846022	6	13837	604	635	0
48738354659846022	7	15462	8056	8087	0
48738354659846022	19	14777	8485	8516	0
48738354659846022	8	15886	9569	9600	0
48738354659846022	25	14121	9821	9852	0
49821029814323285	14	14219	9607	9638	0
49821029814323285	13	14335	9697	9728	1
49821029814323285	11	12519	3354	3385	1
49821029814323285	3	14630	590	621	1
49821029814323285	22	13344	8799	8830	0
49821029814323285	10	13959	5504	5535	0
49821029814323285	18	14391	10894	10925	0
50387958792808463	18	14391	6358	6389	1
50387958792808463	13	14335	14237	14268	0
50387958792808463	10	13959	967	998	1
50387958792808463	14	14219	5072	5103	1
50387958792808463	11	12519	7889	7920	0
50387958792808463	22	13344	4263	4294	1
51258655033825678	8	15886	12186	12217	0
51258655033825678	7	15462	10667	10698	0
51258655033825678	6	13837	3281	3312	0
51258655033825678	19	14777	11102	11133	0
51258655033825678	25	14121	12435	12466	0
51498875587192460	23	14642	10393	10424	0
51498875587192460	19	14777	3146	3177	1
51498875587192460	7	15462	2732	2763	1
51498875587192460	21	13270	7375	7406	0
51498875587192460	8	15886	4243	4274	1
51498875587192460	25	14121	4504	4535	1
52604697397701382	22	13344	1597	1628	1
52604697397701382	18	14391	3693	3724	1
52604697397701382	11	12519	10554	10585	0
52604697397701382	14	14219	2406	2437	1
52604697397701382	3	14630	7787	7818	0
52864436987167599	24	15338	15259	15290	0
52864436987167599	14	14219	514	545	0
52864436987167599	3	14630	9680	9711	1
52864436987167599	18	14391	1799	1830	0
52864436987167599	11	12519	12447	12478	1
54427908745493007	21	13270	686	717	1
54427908745493007	8	15886	10925	10956	0
54427908745493007	25	14121	11175	11206	0
54427908745493007	7	15462	9410	9441	0
54427908745493007	23	14642	3709	3740	1
54890940066243259	11	12519	9084	9115	1
54890940066243259	3	14630	6318	6349	1
54890940066243259	18	14391	5161	5192	0
54890940066243259	22	13344	3068	3099	0
54890940066243259	14	14219	3876	3907	0
56385754603908161	8	15886	11252	11283	0
56385754603908161	19	14777	10169	10200	0
56385754603908161	7	15462	9737	9768	0
56385754603908161	6	13837	2325	2356	0
56385754603908161	25	14121	11503	11534	0
60787264214431855	14	14219	2878	2909	1
60787264214431855	18	14391	4164	4195	1
60787264214431855	11	12519	10083	10114	0
60787264214431855	3	14630	7317	7348	0
60787264214431855	22	13344	2069	2100	1
60816145575303527	23	14642	10337	10368	0
60816145575303527	21	13270	7319	7350	0
60816145575303527	19	14777	3202	3233	1
60816145575303527	25	14121	4559	4590	1
60816145575303527	8	15886	4299	4330	1
60816145575303527	7	15462	2788	2819	1
60883918267978267	19	14777	11109	11140	1
60883918267978267	25	14121	12442	12473	1
60883918267978267	8	15886	12193	12224	1
60883918267978267	23	14642	2442	2473	0
60883918267978267	1	16030	15168	15199	0
60883918267978267	6	13837	3288	3319	1
60883918267978267	7	15462	10674	10705	1
61161405406796106	6	13837	4861	4892	1
61161405406796106	1	16030	13635	13666	0
61161405406796106	23	14642	909	940	0
61161405406796106	7	15462	12210	12241	1
61161405406796106	8	15886	13725	13756	1
61161405406796106	19	14777	12638	12669	1
61307094535666313	10	13959	5043	5074	0
61307094535666313	14	14219	9147	9178	0
61307094535666313	22	13344	8339	8370	0
61307094535666313	3	14630	1050	1081	1
61307094535666313	13	14335	10158	10189	1
61307094535666313	18	14391	10434	10465	0
61307094535666313	11	12519	3814	3845	1
61330704846879344	13	14335	7060	7091	1
61330704846879344	10	13959	8144	8175	0
61330704846879344	14	14219	12242	12273	0
61330704846879344	18	14391	13533	13564	0
61330704846879344	22	13344	11437	11468	0
61330704846879344	11	12519	716	747	1
62483254066004015	23	14642	3876	3907	0
62483254066004015	8	15886	10758	10789	1
62483254066004015	7	15462	9243	9274	1
62483254066004015	25	14121	11008	11039	1
62483254066004015	21	13270	853	884	0
62981075447579671	10	13959	1519	1550	0
62981075447579671	3	14630	4573	4604	1
62981075447579671	14	14219	5624	5655	0
62981075447579671	13	14335	13687	13718	1
62981075447579671	22	13344	4815	4846	0
62981075447579671	18	14391	6910	6941	0
62981075447579671	11	12519	7338	7369	1
63184098785990287	1	16030	11452	11483	1
63184098785990287	7	15462	14398	14429	0
63184098785990287	6	13837	7096	7127	0
63184098785990287	5	14340	13671	13702	1
63184098785990287	15	13486	161	192	0
64690670284606523	8	15886	6690	6721	0
64690670284606523	21	13270	4926	4957	1
64690670284606523	7	15462	5183	5214	0
